
#######################################################
  RUN 1/5  |  seed=42
#######################################################

=======================================================
 Method: FEDAVG  |  Dataset: CICMALDROID
 Tasks: 5  |  Rounds/task: 25  |  Clients: 10
 DP: OFF
=======================================================
 Device: cpu
[CICMalDroid] 5385 samples, 200 features
[CICMalDroid] Benign=1795, Malware=3590
[CICMalDroid] Class dist: {1: 479, 2: 781, 3: 1405, 4: 925, 5: 1795}  (1=Adware 2=Banking 3=SMS 4=Riskware 5=Benign)
[Data] Strategy: category-aware temporal split + client specialization
  Task 0 (dom=Adware): 870 samples | Mal=511 Ben=359
  Task 1 (dom=Banking): 1131 samples | Mal=772 Ben=359
  Task 2 (dom=SMS): 1678 samples | Mal=1319 Ben=359
  Task 3 (dom=Riskware): 1258 samples | Mal=899 Ben=359
  Task 4 (dom=Adware): 448 samples | Mal=89 Ben=359
[Data] 5 tasks x 10 clients ready.

───────────────────────────────────────────────────────
 TASK 0  (25 rounds)
───────────────────────────────────────────────────────
  Client 00 | round=  1 | stage=STABLE     | score=0.000 | loss=0.7337 | acc=0.594 ✓
  Client 02 | round= 25 | stage=REPLAY     | score=0.408 | loss=0.2665 | acc=0.922 ✓
  Client 03 | round= 25 | stage=STABLE     | score=0.125 | loss=0.2656 | acc=0.891 ✓
  Client 04 | round= 25 | stage=STABLE     | score=0.000 | loss=0.4019 | acc=0.788 ✓
  Client 05 | round= 25 | stage=REPLAY     | score=0.409 | loss=0.3603 | acc=0.808 ✓
  Client 06 | round= 25 | stage=REPLAY     | score=0.652 | loss=0.4475 | acc=0.760 ✓
  Client 07 | round= 25 | stage=STABLE     | score=0.287 | loss=0.4575 | acc=0.740 ✓
  Client 08 | round= 25 | stage=STABLE     | score=0.000 | loss=0.3969 | acc=0.859 ✓
  Client 09 | round= 25 | stage=STABLE     | score=0.000 | loss=0.3479 | acc=0.828 ✓
[Server] Round 50: active=10/10 | τ=0.500 | avg_score=0.201 | avg_acc=0.803
 Task 1 | Acc=0.8405  Precision=0.8179  F1=0.8949  Recall=0.9890
  [DRC] Client 00 consolidating EWC anchor (task done) ...
  [DRC] Client 01 consolidating EWC anchor (task done) ...
  [DRC] Client 02 consolidating EWC anchor (task done) ...
  [DRC] Client 03 consolidating EWC anchor (task done) ...
  [DRC] Client 04 consolidating EWC anchor (task done) ...
  [DRC] Client 05 consolidating EWC anchor (task done) ...
  [DRC] Client 06 consolidating EWC anchor (task done) ...
  [DRC] Client 07 consolidating EWC anchor (task done) ...
  [DRC] Client 08 consolidating EWC anchor (task done) ...
  [DRC] Client 09 consolidating EWC anchor (task done) ...

───────────────────────────────────────────────────────
 TASK 2  (25 rounds)
───────────────────────────────────────────────────────
  Client 00 | round=  1 | stage=STABLE     | score=0.000 | loss=0.3626 | acc=0.859 ✓
  Client 01 | round=  1 | stage=STABLE     | score=0.221 | loss=0.3554 | acc=0.797 ✓
  Client 02 | round=  1 | stage=STABLE     | score=0.000 | loss=0.3373 | acc=0.812 ✓
  Client 03 | round=  1 | stage=STABLE     | score=0.000 | loss=0.3805 | acc=0.844 ✓
  Client 04 | round=  1 | stage=STABLE     | score=0.000 | loss=0.2639 | acc=0.964 ✓
  Client 05 | round=  1 | stage=STABLE     | score=0.075 | loss=0.3084 | acc=0.922 ✓
  Client 06 | round=  1 | stage=STABLE     | score=0.000 | loss=0.4018 | acc=0.844 ✓
  Client 07 | round=  1 | stage=STABLE     | score=0.151 | loss=0.3035 | acc=0.859 ✓
  Client 08 | round=  1 | stage=STABLE     | score=0.000 | loss=0.2625 | acc=0.891 ✓
  Client 09 | round=  1 | stage=STABLE     | score=0.000 | loss=0.3597 | acc=0.891 ✓
[Server] Round 51: active=10/10 | τ=0.500 | avg_score=0.045 | avg_acc=0.868
  Client 00 | round=  2 | stage=STABLE     | score=0.000 | loss=0.3597 | acc=0.859 ✓
  Client 01 | round=  2 | stage=REPLAY     | score=0.329 | loss=0.2893 | acc=0.828 ✓
  Client 02 | round=  2 | stage=STABLE     | score=0.000 | loss=0.4035 | acc=0.844 ✓
  Client 03 | round=  2 | stage=STABLE     | score=0.000 | loss=0.3970 | acc=0.812 ✓
  Client 04 | round=  2 | stage=STABLE     | score=0.000 | loss=0.2089 | acc=0.979 ✓
  Client 05 | round=  2 | stage=STABLE     | score=0.073 | loss=0.2548 | acc=0.953 ✓
  Client 06 | round=  2 | stage=STABLE     | score=0.000 | loss=0.3590 | acc=0.828 ✓
  Client 07 | round=  2 | stage=STABLE     | score=0.000 | loss=0.3892 | acc=0.844 ✓
  Client 08 | round=  2 | stage=STABLE     | score=0.000 | loss=0.2294 | acc=0.922 ✓
  Client 09 | round=  2 | stage=STABLE     | score=0.000 | loss=0.3660 | acc=0.859 ✓
[Server] Round 52: active=10/10 | τ=0.500 | avg_score=0.040 | avg_acc=0.873
  Client 00 | round=  3 | stage=STABLE     | score=0.000 | loss=0.3585 | acc=0.844 ✓
  Client 01 | round=  3 | stage=REPLAY     | score=0.301 | loss=0.3480 | acc=0.812 ✓
  Client 02 | round=  3 | stage=REPLAY     | score=0.738 | loss=0.3998 | acc=0.781 ✓
  Client 03 | round=  3 | stage=STABLE     | score=0.144 | loss=0.4176 | acc=0.797 ✓
  Client 04 | round=  3 | stage=STABLE     | score=0.000 | loss=0.2307 | acc=0.974 ✓
  Client 05 | round=  3 | stage=STABLE     | score=0.000 | loss=0.2318 | acc=0.964 ✓
  Client 06 | round=  3 | stage=REPLAY     | score=0.391 | loss=0.3861 | acc=0.812 ✓
  Client 07 | round=  3 | stage=STABLE     | score=0.000 | loss=0.3358 | acc=0.891 ✓
  Client 08 | round=  3 | stage=STABLE     | score=0.000 | loss=0.1833 | acc=0.969 ✓
  Client 09 | round=  3 | stage=STABLE     | score=0.000 | loss=0.3618 | acc=0.875 ✓
[Server] Round 53: active=10/10 | τ=0.500 | avg_score=0.157 | avg_acc=0.872
  Client 00 | round=  4 | stage=STABLE     | score=0.000 | loss=0.3439 | acc=0.859 ✓
  Client 01 | round=  4 | stage=STABLE     | score=0.018 | loss=0.3476 | acc=0.828 ✓
  Client 02 | round=  4 | stage=REPLAY     | score=0.500 | loss=0.3984 | acc=0.844 ✓
  Client 03 | round=  4 | stage=STABLE     | score=0.278 | loss=0.3559 | acc=0.828 ✓
  Client 04 | round=  4 | stage=STABLE     | score=0.000 | loss=0.1721 | acc=0.979 ✓
  Client 05 | round=  4 | stage=STABLE     | score=0.000 | loss=0.1731 | acc=0.979 ✓
  Client 06 | round=  4 | stage=STABLE     | score=0.178 | loss=0.4216 | acc=0.812 ✓
  Client 07 | round=  4 | stage=STABLE     | score=0.000 | loss=0.3754 | acc=0.859 ✓
  Client 08 | round=  4 | stage=STABLE     | score=0.000 | loss=0.1781 | acc=0.969 ✓
  Client 09 | round=  4 | stage=REPLAY     | score=0.752 | loss=0.3250 | acc=0.898 ✓
[Server] Round 54: active=9/10 | τ=0.500 | avg_score=0.172 | avg_acc=0.884
  Client 00 | round=  5 | stage=REPLAY     | score=0.528 | loss=0.3863 | acc=0.844 ✓
  Client 01 | round=  5 | stage=REPLAY     | score=0.621 | loss=0.3625 | acc=0.797 ✓
  Client 02 | round=  5 | stage=STABLE     | score=0.000 | loss=0.4227 | acc=0.812 ✓
  Client 03 | round=  5 | stage=STABLE     | score=0.000 | loss=0.3819 | acc=0.812 ✓
  Client 04 | round=  5 | stage=STABLE     | score=0.143 | loss=0.1630 | acc=0.969 ✓
  Client 05 | round=  5 | stage=STABLE     | score=0.000 | loss=0.1606 | acc=0.990 ✓
  Client 06 | round=  5 | stage=STABLE     | score=0.000 | loss=0.3324 | acc=0.844 ✓
  Client 07 | round=  5 | stage=STABLE     | score=0.000 | loss=0.4326 | acc=0.828 ✓
  Client 08 | round=  5 | stage=STABLE     | score=0.000 | loss=0.2194 | acc=0.922 ✓
  Client 09 | round=  5 | stage=REPLAY     | score=0.500 | loss=0.3617 | acc=0.867 ✓
[Server] Round 55: active=10/10 | τ=0.500 | avg_score=0.179 | avg_acc=0.869
  Client 00 | round=  6 | stage=STABLE     | score=0.031 | loss=0.3995 | acc=0.828 ✓
  Client 01 | round=  6 | stage=REPLAY     | score=0.380 | loss=0.3867 | acc=0.797 ✓
  Client 02 | round=  6 | stage=STABLE     | score=0.016 | loss=0.4665 | acc=0.812 ✓
  Client 03 | round=  6 | stage=STABLE     | score=0.000 | loss=0.3904 | acc=0.812 ✓
  Client 04 | round=  6 | stage=STABLE     | score=0.162 | loss=0.1628 | acc=0.984 ✓
  Client 05 | round=  6 | stage=STABLE     | score=0.000 | loss=0.1597 | acc=0.979 ✓
  Client 06 | round=  6 | stage=REPLAY     | score=0.567 | loss=0.3966 | acc=0.828 ✓
  Client 07 | round=  6 | stage=STABLE     | score=0.000 | loss=0.4737 | acc=0.812 ✓
  Client 08 | round=  6 | stage=STABLE     | score=0.000 | loss=0.3156 | acc=0.875 ✓
  Client 09 | round=  6 | stage=REPLAY     | score=0.315 | loss=0.3687 | acc=0.859 ✓
[Server] Round 56: active=10/10 | τ=0.500 | avg_score=0.147 | avg_acc=0.859
  Client 00 | round=  7 | stage=STABLE     | score=0.000 | loss=0.4283 | acc=0.797 ✓
  Client 01 | round=  7 | stage=REPLAY     | score=0.500 | loss=0.3519 | acc=0.812 ✓
  Client 02 | round=  7 | stage=STABLE     | score=0.106 | loss=0.4582 | acc=0.812 ✓
  Client 03 | round=  7 | stage=STABLE     | score=0.076 | loss=0.4112 | acc=0.812 ✓
  Client 04 | round=  7 | stage=STABLE     | score=0.039 | loss=0.1442 | acc=0.969 ✓
  Client 05 | round=  7 | stage=STABLE     | score=0.154 | loss=0.1604 | acc=0.969 ✓
  Client 06 | round=  7 | stage=REPLAY     | score=0.328 | loss=0.3980 | acc=0.844 ✓
  Client 07 | round=  7 | stage=STABLE     | score=0.000 | loss=0.4301 | acc=0.797 ✓
  Client 08 | round=  7 | stage=STABLE     | score=0.000 | loss=0.3634 | acc=0.875 ✓
  Client 09 | round=  7 | stage=STABLE     | score=0.020 | loss=0.3490 | acc=0.859 ✓
[Server] Round 57: active=10/10 | τ=0.500 | avg_score=0.122 | avg_acc=0.855
  Client 00 | round=  8 | stage=REPLAY     | score=0.334 | loss=0.4541 | acc=0.812 ✓
  Client 01 | round=  8 | stage=STABLE     | score=0.000 | loss=0.3915 | acc=0.766 ✓
  Client 02 | round=  8 | stage=STABLE     | score=0.000 | loss=0.4324 | acc=0.797 ✓
  Client 03 | round=  8 | stage=STABLE     | score=0.213 | loss=0.4184 | acc=0.797 ✓
  Client 04 | round=  8 | stage=STABLE     | score=0.000 | loss=0.1213 | acc=0.979 ✓
  Client 05 | round=  8 | stage=REPLAY     | score=0.500 | loss=0.1385 | acc=0.979 ✓
  Client 06 | round=  8 | stage=STABLE     | score=0.000 | loss=0.4422 | acc=0.812 ✓
  Client 07 | round=  8 | stage=STABLE     | score=0.000 | loss=0.4743 | acc=0.828 ✓
  Client 08 | round=  8 | stage=STABLE     | score=0.000 | loss=0.3091 | acc=0.875 ✓
  Client 09 | round=  8 | stage=STABLE     | score=0.209 | loss=0.3460 | acc=0.875 ✓
[Server] Round 58: active=10/10 | τ=0.500 | avg_score=0.126 | avg_acc=0.852
  Client 00 | round=  9 | stage=STABLE     | score=0.000 | loss=0.3469 | acc=0.859 ✓
  Client 01 | round=  9 | stage=STABLE     | score=0.181 | loss=0.4472 | acc=0.797 ✓
  Client 02 | round=  9 | stage=STABLE     | score=0.000 | loss=0.5007 | acc=0.812 ✓
  Client 03 | round=  9 | stage=STABLE     | score=0.000 | loss=0.4221 | acc=0.844 ✓
  Client 04 | round=  9 | stage=STABLE     | score=0.000 | loss=0.1551 | acc=0.969 ✓
  Client 05 | round=  9 | stage=STABLE     | score=0.000 | loss=0.1460 | acc=0.974 ✓
  Client 06 | round=  9 | stage=STABLE     | score=0.000 | loss=0.4561 | acc=0.812 ✓
  Client 07 | round=  9 | stage=STABLE     | score=0.000 | loss=0.4463 | acc=0.844 ✓
  Client 08 | round=  9 | stage=STABLE     | score=0.000 | loss=0.2252 | acc=0.953 ✓
  Client 09 | round=  9 | stage=STABLE     | score=0.000 | loss=0.3739 | acc=0.875 ✓
[Server] Round 59: active=10/10 | τ=0.500 | avg_score=0.018 | avg_acc=0.874
  Client 00 | round= 10 | stage=STABLE     | score=0.000 | loss=0.4547 | acc=0.844 ✓
  Client 01 | round= 10 | stage=STABLE     | score=0.000 | loss=0.4040 | acc=0.781 ✓
  Client 02 | round= 10 | stage=REPLAY     | score=0.342 | loss=0.4353 | acc=0.797 ✓
  Client 03 | round= 10 | stage=STABLE     | score=0.000 | loss=0.4698 | acc=0.797 ✓
  Client 04 | round= 10 | stage=STABLE     | score=0.069 | loss=0.1235 | acc=0.974 ✓
  Client 05 | round= 10 | stage=STABLE     | score=0.000 | loss=0.1224 | acc=0.979 ✓
  Client 06 | round= 10 | stage=STABLE     | score=0.000 | loss=0.4768 | acc=0.828 ✓
  Client 07 | round= 10 | stage=REPLAY     | score=0.428 | loss=0.4321 | acc=0.828 ✓
  Client 08 | round= 10 | stage=STABLE     | score=0.000 | loss=0.2090 | acc=0.938 ✓
  Client 09 | round= 10 | stage=STABLE     | score=0.000 | loss=0.2820 | acc=0.891 ✓
[Server] Round 60: active=10/10 | τ=0.500 | avg_score=0.084 | avg_acc=0.866
  Client 00 | round= 11 | stage=STABLE     | score=0.000 | loss=0.3415 | acc=0.859 ✓
  Client 01 | round= 11 | stage=STABLE     | score=0.000 | loss=0.4230 | acc=0.766 ✓
  Client 02 | round= 11 | stage=REPLAY     | score=0.324 | loss=0.4415 | acc=0.812 ✓
  Client 03 | round= 11 | stage=STABLE     | score=0.225 | loss=0.3961 | acc=0.844 ✓
  Client 04 | round= 11 | stage=STABLE     | score=0.084 | loss=0.1282 | acc=0.969 ✓
  Client 05 | round= 11 | stage=STABLE     | score=0.112 | loss=0.1310 | acc=0.969 ✓
  Client 06 | round= 11 | stage=STABLE     | score=0.000 | loss=0.4231 | acc=0.828 ✓
  Client 07 | round= 11 | stage=REPLAY     | score=0.624 | loss=0.4004 | acc=0.859 ✓
  Client 08 | round= 11 | stage=STABLE     | score=0.000 | loss=0.3118 | acc=0.891 ✓
  Client 09 | round= 11 | stage=STABLE     | score=0.076 | loss=0.3506 | acc=0.859 ✓
[Server] Round 61: active=10/10 | τ=0.500 | avg_score=0.144 | avg_acc=0.866
  Client 00 | round= 12 | stage=STABLE     | score=0.000 | loss=0.3729 | acc=0.859 ✓
  Client 01 | round= 12 | stage=STABLE     | score=0.000 | loss=0.4063 | acc=0.812 ✓
  Client 02 | round= 12 | stage=STABLE     | score=0.000 | loss=0.3693 | acc=0.859 ✓
  Client 03 | round= 12 | stage=STABLE     | score=0.000 | loss=0.4188 | acc=0.844 ✓
  Client 04 | round= 12 | stage=STABLE     | score=0.000 | loss=0.1208 | acc=0.979 ✓
  Client 05 | round= 12 | stage=REPLAY     | score=0.343 | loss=0.1315 | acc=0.979 ✓
  Client 06 | round= 12 | stage=STABLE     | score=0.000 | loss=0.4061 | acc=0.828 ✓
  Client 07 | round= 12 | stage=REPLAY     | score=0.342 | loss=0.4555 | acc=0.844 ✓
  Client 08 | round= 12 | stage=STABLE     | score=0.000 | loss=0.3051 | acc=0.875 ✓
  Client 09 | round= 12 | stage=STABLE     | score=0.144 | loss=0.2865 | acc=0.891 ✓
[Server] Round 62: active=10/10 | τ=0.500 | avg_score=0.083 | avg_acc=0.877
  Client 00 | round= 13 | stage=REPLAY     | score=0.438 | loss=0.4079 | acc=0.828 ✓
  Client 01 | round= 13 | stage=STABLE     | score=0.000 | loss=0.3640 | acc=0.781 ✓
  Client 02 | round= 13 | stage=STABLE     | score=0.000 | loss=0.4385 | acc=0.844 ✓
  Client 03 | round= 13 | stage=REPLAY     | score=0.392 | loss=0.4295 | acc=0.828 ✓
  Client 04 | round= 13 | stage=STABLE     | score=0.000 | loss=0.1129 | acc=0.979 ✓
  Client 05 | round= 13 | stage=STABLE     | score=0.000 | loss=0.1240 | acc=0.984 ✓
  Client 06 | round= 13 | stage=STABLE     | score=0.000 | loss=0.4347 | acc=0.828 ✓
  Client 07 | round= 13 | stage=STABLE     | score=0.000 | loss=0.3732 | acc=0.859 ✓
  Client 08 | round= 13 | stage=STABLE     | score=0.024 | loss=0.1882 | acc=0.891 ✓
  Client 09 | round= 13 | stage=STABLE     | score=0.000 | loss=0.3594 | acc=0.867 ✓
[Server] Round 63: active=10/10 | τ=0.500 | avg_score=0.085 | avg_acc=0.869
  Client 00 | round= 14 | stage=STABLE     | score=0.197 | loss=0.3752 | acc=0.844 ✓
  Client 01 | round= 14 | stage=STABLE     | score=0.000 | loss=0.3155 | acc=0.828 ✓
  Client 02 | round= 14 | stage=STABLE     | score=0.000 | loss=0.4360 | acc=0.859 ✓
  Client 03 | round= 14 | stage=REPLAY     | score=0.960 | loss=0.4565 | acc=0.828 ✓
  Client 04 | round= 14 | stage=STABLE     | score=0.000 | loss=0.1209 | acc=0.979 ✓
  Client 05 | round= 14 | stage=STABLE     | score=0.000 | loss=0.1242 | acc=0.979 ✓
  Client 06 | round= 14 | stage=STABLE     | score=0.000 | loss=0.3623 | acc=0.844 ✓
  Client 07 | round= 14 | stage=STABLE     | score=0.000 | loss=0.3632 | acc=0.859 ✓
  Client 08 | round= 14 | stage=STABLE     | score=0.123 | loss=0.2503 | acc=0.938 ✓
  Client 09 | round= 14 | stage=STABLE     | score=0.000 | loss=0.3894 | acc=0.859 ✓
[Server] Round 64: active=9/10 | τ=0.501 | avg_score=0.128 | avg_acc=0.888
  Client 00 | round= 15 | stage=STABLE     | score=0.000 | loss=0.3921 | acc=0.828 ✓
  Client 01 | round= 15 | stage=STABLE     | score=0.000 | loss=0.3817 | acc=0.828 ✓
  Client 02 | round= 15 | stage=STABLE     | score=0.000 | loss=0.3787 | acc=0.859 ✓
  Client 03 | round= 15 | stage=REPLAY     | score=0.443 | loss=0.4297 | acc=0.828 ✓
  Client 04 | round= 15 | stage=STABLE     | score=0.221 | loss=0.1283 | acc=0.974 ✓
  Client 05 | round= 15 | stage=STABLE     | score=0.000 | loss=0.1185 | acc=0.984 ✓
  Client 06 | round= 15 | stage=REPLAY     | score=0.500 | loss=0.4267 | acc=0.844 ✓
  Client 07 | round= 15 | stage=STABLE     | score=0.000 | loss=0.4782 | acc=0.844 ✓
  Client 08 | round= 15 | stage=STABLE     | score=0.000 | loss=0.2491 | acc=0.922 ✓
  Client 09 | round= 15 | stage=STABLE     | score=0.000 | loss=0.3457 | acc=0.883 ✓
[Server] Round 65: active=10/10 | τ=0.500 | avg_score=0.116 | avg_acc=0.879
  Client 00 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3953 | acc=0.875 ✓
  Client 01 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3690 | acc=0.828 ✓
  Client 02 | round= 16 | stage=REPLAY     | score=0.632 | loss=0.3831 | acc=0.859 ✓
  Client 03 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3114 | acc=0.875 ✓
  Client 04 | round= 16 | stage=STABLE     | score=0.030 | loss=0.0882 | acc=0.984 ✓
  Client 05 | round= 16 | stage=STABLE     | score=0.000 | loss=0.1113 | acc=0.990 ✓
  Client 06 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3637 | acc=0.859 ✓
  Client 07 | round= 16 | stage=STABLE     | score=0.000 | loss=0.3759 | acc=0.875 ✓
  Client 08 | round= 16 | stage=STABLE     | score=0.000 | loss=0.1666 | acc=0.938 ✓
  Client 09 | round= 16 | stage=REPLAY     | score=0.389 | loss=0.2825 | acc=0.906 ✓
[Server] Round 66: active=10/10 | τ=0.500 | avg_score=0.105 | avg_acc=0.899
  Client 00 | round= 17 | stage=STABLE     | score=0.000 | loss=0.4257 | acc=0.859 ✓
  Client 01 | round= 17 | stage=STABLE     | score=0.000 | loss=0.3109 | acc=0.844 ✓
  Client 02 | round= 17 | stage=STABLE     | score=0.141 | loss=0.3981 | acc=0.844 ✓
  Client 03 | round= 17 | stage=STABLE     | score=0.000 | loss=0.3196 | acc=0.875 ✓
  Client 04 | round= 17 | stage=REPLAY     | score=0.500 | loss=0.1191 | acc=0.984 ✓
  Client 05 | round= 17 | stage=STABLE     | score=0.000 | loss=0.0880 | acc=0.990 ✓
  Client 06 | round= 17 | stage=REPLAY     | score=0.346 | loss=0.4349 | acc=0.797 ✓
  Client 07 | round= 17 | stage=STABLE     | score=0.000 | loss=0.4782 | acc=0.828 ✓
  Client 08 | round= 17 | stage=STABLE     | score=0.097 | loss=0.1686 | acc=0.906 ✓
  Client 09 | round= 17 | stage=STABLE     | score=0.000 | loss=0.3215 | acc=0.875 ✓
[Server] Round 67: active=10/10 | τ=0.500 | avg_score=0.108 | avg_acc=0.880
  Client 00 | round= 18 | stage=REPLAY     | score=0.500 | loss=0.3890 | acc=0.844 ✓
  Client 01 | round= 18 | stage=STABLE     | score=0.000 | loss=0.3568 | acc=0.797 ✓
  Client 02 | round= 18 | stage=STABLE     | score=0.034 | loss=0.3725 | acc=0.875 ✓
  Client 03 | round= 18 | stage=STABLE     | score=0.000 | loss=0.3579 | acc=0.844 ✓
  Client 04 | round= 18 | stage=STABLE     | score=0.000 | loss=0.0907 | acc=0.990 ✓
  Client 05 | round= 18 | stage=STABLE     | score=0.000 | loss=0.1020 | acc=0.990 ✓
  Client 06 | round= 18 | stage=STABLE     | score=0.000 | loss=0.4283 | acc=0.844 ✓
  Client 07 | round= 18 | stage=STABLE     | score=0.133 | loss=0.4592 | acc=0.844 ✓
  Client 08 | round= 18 | stage=STABLE     | score=0.031 | loss=0.2642 | acc=0.891 ✓
  Client 09 | round= 18 | stage=STABLE     | score=0.000 | loss=0.3202 | acc=0.875 ✓
[Server] Round 68: active=10/10 | τ=0.500 | avg_score=0.070 | avg_acc=0.879
  Client 00 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3788 | acc=0.875 ✓
  Client 01 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3368 | acc=0.844 ✓
  Client 02 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3362 | acc=0.891 ✓
  Client 03 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3714 | acc=0.844 ✓
  Client 04 | round= 19 | stage=STABLE     | score=0.000 | loss=0.1010 | acc=0.974 ✓
  Client 05 | round= 19 | stage=STABLE     | score=0.127 | loss=0.1254 | acc=0.969 ✓
  Client 06 | round= 19 | stage=STABLE     | score=0.104 | loss=0.4152 | acc=0.828 ✓
  Client 07 | round= 19 | stage=STABLE     | score=0.000 | loss=0.4715 | acc=0.844 ✓
  Client 08 | round= 19 | stage=STABLE     | score=0.000 | loss=0.3432 | acc=0.891 ✓
  Client 09 | round= 19 | stage=STABLE     | score=0.000 | loss=0.2946 | acc=0.883 ✓
[Server] Round 69: active=10/10 | τ=0.500 | avg_score=0.023 | avg_acc=0.884
  Client 00 | round= 20 | stage=REPLAY     | score=0.394 | loss=0.3589 | acc=0.828 ✓
  Client 01 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3317 | acc=0.844 ✓
  Client 02 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3165 | acc=0.922 ✓
  Client 03 | round= 20 | stage=REPLAY     | score=0.557 | loss=0.3201 | acc=0.875 ✓
  Client 04 | round= 20 | stage=STABLE     | score=0.000 | loss=0.1034 | acc=0.979 ✓
  Client 05 | round= 20 | stage=STABLE     | score=0.230 | loss=0.0831 | acc=1.000 ✓
  Client 06 | round= 20 | stage=STABLE     | score=0.174 | loss=0.4233 | acc=0.828 ✓
  Client 07 | round= 20 | stage=STABLE     | score=0.000 | loss=0.3605 | acc=0.891 ✓
  Client 08 | round= 20 | stage=REPLAY     | score=0.344 | loss=0.2719 | acc=0.938 ✓
  Client 09 | round= 20 | stage=REPLAY     | score=0.440 | loss=0.2936 | acc=0.883 ✓
[Server] Round 70: active=10/10 | τ=0.500 | avg_score=0.214 | avg_acc=0.899
  Client 00 | round= 21 | stage=REPLAY     | score=1.000 | loss=0.3514 | acc=0.859 ✓
  Client 01 | round= 21 | stage=STABLE     | score=0.284 | loss=0.3591 | acc=0.812 ✓
  Client 02 | round= 21 | stage=STABLE     | score=0.000 | loss=0.3364 | acc=0.891 ✓
